date,monthly_return
2025-01-31,0.5858586341742902
2025-02-28,0.10961597343409668
2025-03-31,0.10346887352366574
2025-04-30,-0.011321909564933508
2025-05-31,0.0536218258602994
2025-06-30,0.04889275376202917
2025-07-31,0.2519648605754803
2025-08-31,0.02301697882903997
2025-09-30,0.22531553391496995
2025-10-31,0.06462444731121897
2025-11-30,-0.03272221487536697
2025-12-31,0.25006060255582363
